MedianMonthly_HC,City,Zipcode,Number,State,Year
982.0,Tempe,73000,04,Arizona,2014
776.0,Tucson,77000,04,Arizona,2014
871.0,Yuma,85540,04,Arizona,2014
789.0,Fayetteville,23290,05,Arkansas,2014
637.0,Fort Smith,24550,05,Arkansas,2014
761.0,Jonesboro,35710,05,Arkansas,2014
838.0,Little Rock,41000,05,Arkansas,2014
778.0,North Little Rock,50450,05,Arkansas,2014
774.0,Springdale,66080,05,Arkansas,2014
1593.0,Alameda,00562,06,California,2014
1208.0,Alhambra,00884,06,California,2014
1501.0,Anaheim,02000,06,California,2014
1406.0,Antioch,02252,06,California,2014
1012.0,Apple Valley town,02364,06,California,2014
925.0,Arden-Arcade CDP,02553,06,California,2014
1129.0,Bakersfield,03526,06,California,2014
1285.0,Baldwin Park,03666,06,California,2014
1221.0,Bellflower,04982,06,California,2014
1499.0,Berkeley,06000,06,California,2014
1490.0,Buena Park,08786,06,California,2014
1535.0,Burbank,08954,06,California,2014
1872.0,Camarillo,10046,06,California,2014
2149.0,Carlsbad,11194,06,California,2014
1033.0,Carmichael CDP,11390,06,California,2014
1549.0,Carson,11530,06,California,2014
984.0,Chico,13014,06,California,2014
1718.0,Chino,13210,06,California,2014
2102.0,Chino Hills,13214,06,California,2014
1614.0,Chula Vista,13392,06,California,2014
1106.0,Citrus Heights,13588,06,California,2014
1226.0,Clovis,14218,06,California,2014
1295.0,Compton,15044,06,California,2014
1461.0,Concord,16000,06,California,2014
1646.0,Corona,16350,06,California,2014
1652.0,Costa Mesa,16532,06,California,2014
1758.0,Daly City,17918,06,California,2014
1235.0,Davis,18100,06,California,2014
1307.0,Downey,19766,06,California,2014
997.0,East Los Angeles CDP,20802,06,California,2014
1150.0,El Cajon,21712,06,California,2014
1652.0,Elk Grove,22020,06,California,2014
1136.0,El Monte,22230,06,California,2014
1329.0,Escondido,22804,06,California,2014
1496.0,Fairfield,23182,06,California,2014
1751.0,Folsom,24638,06,California,2014
1455.0,Fontana,24680,06,California,2014
1993.0,Fremont,26000,06,California,2014
943.0,Fresno,27000,06,California,2014
1520.0,Fullerton,28000,06,California,2014
1428.0,Garden Grove,29000,06,California,2014
1401.0,Glendale,30000,06,California,2014
1107.0,Hawthorne,32548,06,California,2014
1523.0,Hayward,33000,06,California,2014
793.0,Hemet,33182,06,California,2014
1031.0,Hesperia,33434,06,California,2014
1710.0,Huntington Beach,36000,06,California,2014
1180.0,Indio,36448,06,California,2014
1155.0,Inglewood,36546,06,California,2014
1958.0,Irvine,36770,06,California,2014
1305.0,Jurupa Valley,37692,06,California,2014
2318.0,Laguna Niguel,39248,06,California,2014
1914.0,Lake Forest,39496,06,California,2014
1720.0,Lakewood,39892,06,California,2014
1180.0,Lancaster,40130,06,California,2014
1968.0,Livermore,41992,06,California,2014
1254.0,Long Beach,43000,06,California,2014
1373.0,Los Angeles,44000,06,California,2014
1174.0,Lynwood,44574,06,California,2014
1387.0,Manteca,45484,06,California,2014
1290.0,Menifee,46842,06,California,2014
906.0,Merced,46898,06,California,2014
2102.0,Milpitas,47766,06,California,2014
2092.0,Mission Viejo,48256,06,California,2014
1078.0,Modesto,48354,06,California,2014
1318.0,Moreno Valley,49270,06,California,2014
1914.0,Mountain View,49670,06,California,2014
1714.0,Murrieta,50076,06,California,2014
1576.0,Napa,50258,06,California,2014
2359.0,Newport Beach,51182,06,California,2014
1475.0,Norwalk,52526,06,California,2014
1322.0,Oakland,53000,06,California,2014
1446.0,Oceanside,53322,06,California,2014
1377.0,Ontario,53896,06,California,2014
1713.0,Orange,53980,06,California,2014
1458.0,Oxnard,54652,06,California,2014
1361.0,Palmdale,55156,06,California,2014
2491.0,Palo Alto,55282,06,California,2014
1572.0,Pasadena,56000,06,California,2014
1305.0,Perris,56700,06,California,2014
1474.0,Pittsburg,57456,06,California,2014
2152.0,Pleasanton,57792,06,California,2014
1281.0,Pomona,58072,06,California,2014
1080.0,Rancho Cordova,59444,06,California,2014
1677.0,Rancho Cucamonga,59451,06,California,2014
998.0,Redding,59920,06,California,2014
1374.0,Redlands,59962,06,California,2014
2036.0,Redondo Beach,60018,06,California,2014
1928.0,Redwood City,60102,06,California,2014
1165.0,Rialto,60466,06,California,2014
1259.0,Richmond,60620,06,California,2014
1298.0,Riverside,62000,06,California,2014
1563.0,Roseville,62938,06,California,2014
1076.0,Sacramento,64000,06,California,2014
1231.0,Salinas,64224,06,California,2014
1009.0,San Bernardino,65000,06,California,2014
1517.0,San Buenaventura (Ventura),65042,06,California,2014
2072.0,San Clemente,65084,06,California,2014
1539.0,San Diego,66000,06,California,2014
1735.0,San Francisco,67000,06,California,2014
1862.0,San Jose,68000,06,California,2014
1398.0,San Leandro,68084,06,California,2014
1586.0,San Marcos,68196,06,California,2014
1978.0,San Mateo,68252,06,California,2014
2822.0,San Ramon,68378,06,California,2014
1356.0,Santa Ana,69000,06,California,2014
1696.0,Santa Barbara,69070,06,California,2014
1941.0,Santa Clara,69084,06,California,2014
1749.0,Santa Clarita,69088,06,California,2014
1273.0,Santa Maria,69196,06,California,2014
1745.0,Santa Monica,70000,06,California,2014
1453.0,Santa Rosa,70098,06,California,2014
1934.0,Simi Valley,72016,06,California,2014
1135.0,South Gate,73080,06,California,2014
1655.0,South San Francisco,73262,06,California,2014
1034.0,Stockton,75000,06,California,2014
1870.0,Sunnyvale,77000,06,California,2014
1726.0,Temecula,78120,06,California,2014
1980.0,Thousand Oaks,78582,06,California,2014
1609.0,Torrance,80000,06,California,2014
1688.0,Tracy,80238,06,California,2014
1055.0,Turlock,80812,06,California,2014
1633.0,Tustin,80854,06,California,2014
1830.0,Union City,81204,06,California,2014
1401.0,Upland,81344,06,California,2014
1617.0,Vacaville,81554,06,California,2014
1304.0,Vallejo,81666,06,California,2014
1170.0,Victorville,82590,06,California,2014
1019.0,Visalia,82954,06,California,2014
1428.0,Vista,82996,06,California,2014
1549.0,Walnut Creek,83346,06,California,2014
1612.0,West Covina,84200,06,California,2014
1368.0,Westminster,84550,06,California,2014
1411.0,Whittier,85292,06,California,2014
2342.0,Yorba Linda,86832,06,California,2014
1060.0,Yuba City,86972,06,California,2014
1262.0,Arvada,03455,08,Colorado,2014
1117.0,Aurora,04000,08,Colorado,2014
1248.0,Boulder,07850,08,Colorado,2014
1500.0,Centennial,12815,08,Colorado,2014
1038.0,Colorado Springs,16000,08,Colorado,2014
1108.0,Denver,20000,08,Colorado,2014
1150.0,Fort Collins,27425,08,Colorado,2014
931.0,Greeley,32155,08,Colorado,2014
1791.0,Highlands Ranch CDP,36410,08,Colorado,2014
1063.0,Lakewood,43000,08,Colorado,2014
1154.0,Longmont,45970,08,Colorado,2014
989.0,Loveland,46465,08,Colorado,2014
757.0,Pueblo,62000,08,Colorado,2014
1291.0,Thornton,77290,08,Colorado,2014
1225.0,Westminster,83835,08,Colorado,2014
1218.0,Bridgeport,08000,09,Connecticut,2014
1462.0,Danbury,18430,09,Connecticut,2014
937.0,Hartford,37000,09,Connecticut,2014
948.0,New Britain,50370,09,Connecticut,2014
1209.0,New Haven,52000,09,Connecticut,2014
1691.0,Norwalk,55990,09,Connecticut,2014
1975.0,Stamford,73000,09,Connecticut,2014
1013.0,Waterbury,80000,09,Connecticut,2014
963.0,Wilmington,77580,10,Delaware,2014
1513.0,Washington,50000,11,District of Columbia,2014
1338.0,Alafaya CDP,00410,12,Florida,2014
1544.0,Boca Raton,07300,12,Florida,2014
1125.0,Boynton Beach,07875,12,Florida,2014
1073.0,Brandon CDP,08150,12,Florida,2014
1030.0,Cape Coral,10275,12,Florida,2014
977.0,Clearwater,12875,12,Florida,2014
1443.0,Coral Springs,14400,12,Florida,2014
1302.0,Davie town,16475,12,Florida,2014
1017.0,Deerfield Beach,16725,12,Florida,2014
1167.0,Delray Beach,17100,12,Florida,2014
999.0,Deltona,17200,12,Florida,2014
1155.0,Fort Lauderdale,24000,12,Florida,2014
863.0,Fort Myers,24125,12,Florida,2014
811.0,Gainesville,25175,12,Florida,2014
986.0,Hialeah,30000,12,Florida,2014
1122.0,Hollywood,32000,12,Florida,2014
1125.0,Homestead,32275,12,Florida,2014
957.0,Jacksonville,35000,12,Florida,2014
1311.0,Kendall CDP,36100,12,Florida,2014
948.0,Kissimmee,36950,12,Florida,2014
796.0,Lakeland,38250,12,Florida,2014
822.0,Largo,39425,12,Florida,2014
976.0,Lauderhill,39550,12,Florida,2014
850.0,Lehigh Acres CDP,39925,12,Florida,2014
808.0,Melbourne,43975,12,Florida,2014
1002.0,Miami,45000,12,Florida,2014
1245.0,Miami Beach,45025,12,Florida,2014
1046.0,Miami Gardens,45060,12,Florida,2014
1592.0,Miramar,45975,12,Florida,2014
991.0,Orlando,53000,12,Florida,2014
891.0,Palm Bay,54000,12,Florida,2014
916.0,Palm Coast,54200,12,Florida,2014
1386.0,Pembroke Pines,55775,12,Florida,2014
917.0,Pine Hills CDP,56825,12,Florida,2014
1380.0,Plantation,57425,12,Florida,2014
973.0,Pompano Beach,58050,12,Florida,2014
1057.0,Port St. Lucie,58715,12,Florida,2014
1114.0,Riverview CDP,60950,12,Florida,2014
960.0,St. Petersburg,63000,12,Florida,2014
810.0,Spring Hill CDP,68350,12,Florida,2014
1210.0,Sunrise,69700,12,Florida,2014
939.0,Tallahassee,70600,12,Florida,2014
966.0,Tampa,71000,12,Florida,2014
607.0,The Villages CDP,71625,12,Florida,2014
982.0,Town 'n' Country CDP,72145,12,Florida,2014
1968.0,Weston,76582,12,Florida,2014
1102.0,West Palm Beach,76600,12,Florida,2014
688.0,Albany,01052,13,Georgia,2014
820.0,Athens-Clarke County unified government (balance),03440,13,Georgia,2014
1082.0,Atlanta,04000,13,Georgia,2014
767.0,Augusta-Richmond County consolidated government (balance),04204,13,Georgia,2014
874.0,Columbus,19000,13,Georgia,2014
1484.0,Johns Creek,42425,13,Georgia,2014
780.0,Macon-Bibb County,49008,13,Georgia,2014
1214.0,Roswell,67284,13,Georgia,2014
1144.0,Sandy Springs,68516,13,Georgia,2014
900.0,Savannah,69000,13,Georgia,2014
833.0,Warner Robins,80508,13,Georgia,2014
1365.0,Urban Honolulu CDP,71550,15,Hawaii,2014
897.0,Boise City,08830,16,Idaho,2014
1065.0,Meridian,52120,16,Idaho,2014
820.0,Nampa,56260,16,Idaho,2014
1368.0,Arlington Heights village,02154,17,Illinois,2014
1334.0,Aurora,03012,17,Illinois,2014
916.0,Bloomington,06613,17,Illinois,2014
1539.0,Bolingbrook village,07133,17,Illinois,2014
897.0,Champaign,12385,17,Illinois,2014
1105.0,Chicago,14000,17,Illinois,2014
898.0,Cicero town,14351,17,Illinois,2014
633.0,Decatur,18823,17,Illinois,2014
1204.0,Elgin,23074,17,Illinois,2014
1476.0,Evanston,24582,17,Illinois,2014
1182.0,Joliet,38570,17,Illinois,2014
1766.0,Naperville,51622,17,Illinois,2014
1289.0,Palatine village,57225,17,Illinois,2014
790.0,Peoria,59000,17,Illinois,2014
775.0,Rockford,65000,17,Illinois,2014
1310.0,Schaumburg village,68003,17,Illinois,2014
1281.0,Skokie village,70122,17,Illinois,2014
785.0,Springfield,72000,17,Illinois,2014
993.0,Waukegan,79293,17,Illinois,2014
831.0,Bloomington,05860,18,Indiana,2014
1414.0,Carmel,10342,18,Indiana,2014
725.0,Evansville,22000,18,Indiana,2014
1231.0,Fishers town,23278,18,Indiana,2014
677.0,Fort Wayne,25000,18,Indiana,2014
662.0,Gary,27000,18,Indiana,2014
820.0,Hammond,31000,18,Indiana,2014
835.0,Indianapolis,36003,18,Indiana,2014
777.0,Lafayette,40788,18,Indiana,2014
640.0,Muncie,51876,18,Indiana,2014
690.0,South Bend,71000,18,Indiana,2014
900.0,Cedar Rapids,12000,19,Iowa,2014
793.0,Davenport,19000,19,Iowa,2014
859.0,Des Moines,21000,19,Iowa,2014
1041.0,Iowa City,38595,19,Iowa,2014
670.0,Sioux City,73335,19,Iowa,2014
731.0,Waterloo,82425,19,Iowa,2014
818.0,Kansas City,36000,20,Kansas,2014
883.0,Lawrence,38900,20,Kansas,2014
1204.0,Olathe,52575,20,Kansas,2014
1140.0,Overland Park,53775,20,Kansas,2014
773.0,Topeka,71000,20,Kansas,2014
792.0,Wichita,79000,20,Kansas,2014
863.0,Lexington-Fayette urban county,46027,21,Kentucky,2014
810.0,Louisville/Jefferson County metro government (balance),48006,21,Kentucky,2014
796.0,Baton Rouge,05000,22,Louisiana,2014
921.0,Bossier City,08920,22,Louisiana,2014
962.0,Kenner,39475,22,Louisiana,2014
830.0,Lafayette,40735,22,Louisiana,2014
696.0,Lake Charles,41155,22,Louisiana,2014
897.0,Metairie CDP,50115,22,Louisiana,2014
927.0,New Orleans,55000,22,Louisiana,2014
766.0,Shreveport,70000,22,Louisiana,2014
1113.0,Portland,60545,23,Maine,2014
1020.0,Baltimore,04000,24,Maryland,2014
2167.0,Bethesda CDP,07125,24,Maryland,2014
1761.0,Columbia CDP,19125,24,Maryland,2014
1919.0,Ellicott City CDP,26000,24,Maryland,2014
1447.0,Frederick,30325,24,Maryland,2014
1688.0,Gaithersburg,31175,24,Maryland,2014
1619.0,Germantown CDP,32025,24,Maryland,2014
1265.0,Glen Burnie CDP,32650,24,Maryland,2014
1866.0,Rockville,67675,24,Maryland,2014
1547.0,Silver Spring CDP,72450,24,Maryland,2014
1707.0,Waldorf CDP,81175,24,Maryland,2014
1495.0,Boston,07000,25,Massachusetts,2014
1187.0,Brockton,09000,25,Massachusetts,2014
1772.0,Cambridge,11000,25,Massachusetts,2014
770.0,Fall River,23000,25,Massachusetts,2014
1353.0,Framingham CDP,24960,25,Massachusetts,2014
1073.0,Lawrence,34550,25,Massachusetts,2014
1130.0,Lowell,37000,25,Massachusetts,2014
1168.0,Lynn,37490,25,Massachusetts,2014
813.0,New Bedford,45000,25,Massachusetts,2014
1959.0,Newton,45560,25,Massachusetts,2014
1456.0,Quincy,55745,25,Massachusetts,2014
1529.0,Somerville,62535,25,Massachusetts,2014
933.0,Springfield,67000,25,Massachusetts,2014
1075.0,Worcester,82000,25,Massachusetts,2014
1178.0,Ann Arbor,03000,26,Michigan,2014
936.0,Dearborn,21000,26,Michigan,2014
686.0,Detroit,22000,26,Michigan,2014
1143.0,Farmington Hills,27440,26,Michigan,2014
657.0,Flint,29000,26,Michigan,2014
801.0,Grand Rapids,34000,26,Michigan,2014
735.0,Kalamazoo,42160,26,Michigan,2014
788.0,Lansing,46000,26,Michigan,2014
1025.0,Livonia,49000,26,Michigan,2014
1313.0,Rochester Hills,69035,26,Michigan,2014
1054.0,Southfield,74900,26,Michigan,2014
938.0,Sterling Heights,76460,26,Michigan,2014
1170.0,Troy,80700,26,Michigan,2014
804.0,Warren,84000,26,Michigan,2014
823.0,Westland,86000,26,Michigan,2014
792.0,Wyoming,88940,26,Michigan,2014
1016.0,Bloomington,06616,27,Minnesota,2014
1175.0,Brooklyn Park,07966,27,Minnesota,2014
833.0,Duluth,17000,27,Minnesota,2014
1203.0,Eagan,17288,27,Minnesota,2014
1441.0,Maple Grove,40166,27,Minnesota,2014
1026.0,Minneapolis,43000,27,Minnesota,2014
1360.0,Plymouth,51730,27,Minnesota,2014
964.0,Rochester,54880,27,Minnesota,2014
804.0,St. Cloud,56896,27,Minnesota,2014
964.0,St. Paul,58000,27,Minnesota,2014
1435.0,Woodbury,71428,27,Minnesota,2014
814.0,Gulfport,29700,28,Mississippi,2014
759.0,Jackson,36000,28,Mississippi,2014
886.0,Columbia,15670,29,Missouri,2014
778.0,Independence,35000,29,Missouri,2014
864.0,Kansas City,38000,29,Missouri,2014
1244.0,Lee's Summit,41348,29,Missouri,2014
1273.0,O'Fallon,54074,29,Missouri,2014
937.0,St. Charles,64082,29,Missouri,2014
697.0,St. Joseph,64550,29,Missouri,2014
806.0,St. Louis,65000,29,Missouri,2014
681.0,Springfield,70000,29,Missouri,2014
843.0,Billings,06550,30,Montana,2014
854.0,Missoula,50200,30,Montana,2014
848.0,Lincoln,28000,31,Nebraska,2014
920.0,Omaha,37000,31,Nebraska,2014
1280.0,Enterprise CDP,23770,32,Nevada,2014
1148.0,Henderson,31900,32,Nevada,2014
1005.0,Las Vegas,40000,32,Nevada,2014
1085.0,North Las Vegas,51800,32,Nevada,2014
915.0,Paradise CDP,54600,32,Nevada,2014
905.0,Reno,60600,32,Nevada,2014
1060.0,Sparks,68400,32,Nevada,2014
1039.0,Spring Valley CDP,68585,32,Nevada,2014
859.0,Sunrise Manor CDP,71400,32,Nevada,2014
1121.0,Manchester,45140,33,New Hampshire,2014
1267.0,Nashua,50260,33,New Hampshire,2014
1240.0,Bayonne,03580,34,New Jersey,2014
828.0,Camden,10000,34,New Jersey,2014
1461.0,Clifton,13690,34,New Jersey,2014
1102.0,East Orange,19390,34,New Jersey,2014
1147.0,Elizabeth,21000,34,New Jersey,2014
1310.0,Jersey City,36000,34,New Jersey,2014
1064.0,Newark,51000,34,New Jersey,2014
1219.0,Passaic,56550,34,New Jersey,2014
1227.0,Paterson,57000,34,New Jersey,2014
1528.0,Toms River CDP,73110,34,New Jersey,2014
1029.0,Trenton,74000,34,New Jersey,2014
1182.0,Union City,74630,34,New Jersey,2014
918.0,Albuquerque,02000,35,New Mexico,2014
771.0,Las Cruces,39380,35,New Mexico,2014
1069.0,Rio Rancho,63460,35,New Mexico,2014
972.0,Santa Fe,70500,35,New Mexico,2014
925.0,Albany,01000,36,New York,2014
1865.0,Brentwood CDP,08026,36,New York,2014
705.0,Buffalo,11000,36,New York,2014
791.0,Cheektowaga CDP,15000,36,New York,2014
1351.0,Mount Vernon,49121,36,New York,2014
1658.0,New Rochelle,50617,36,New York,2014
1337.0,New York,51000,36,New York,2014
778.0,Rochester,63000,36,New York,2014
887.0,Schenectady,65508,36,New York,2014
755.0,Syracuse,73000,36,New York,2014
1356.0,Yonkers,84000,36,New York,2014
944.0,Asheville,02140,37,North Carolina,2014
1261.0,Cary town,10740,37,North Carolina,2014
1041.0,Charlotte,12000,37,North Carolina,2014
941.0,Concord,14100,37,North Carolina,2014
977.0,Durham,19000,37,North Carolina,2014
887.0,Fayetteville,22920,37,North Carolina,2014
798.0,Gastonia,25580,37,North Carolina,2014
844.0,Greensboro,28000,37,North Carolina,2014
786.0,Greenville,28080,37,North Carolina,2014
911.0,High Point,31400,37,North Carolina,2014
955.0,Jacksonville,34200,37,North Carolina,2014
1034.0,Raleigh,55000,37,North Carolina,2014
943.0,Wilmington,74440,37,North Carolina,2014
808.0,Winston-Salem,75000,37,North Carolina,2014
760.0,Bismarck,07200,38,North Dakota,2014
749.0,Fargo,25700,38,North Dakota,2014
730.0,Akron,01000,39,Ohio,2014
662.0,Canton,12000,39,Ohio,2014
728.0,Cincinnati,15000,39,Ohio,2014
663.0,Cleveland,16000,39,Ohio,2014
908.0,Columbus,18000,39,Ohio,2014
661.0,Dayton,21000,39,Ohio,2014
714.0,Lorain,44856,39,Ohio,2014
790.0,Parma,61000,39,Ohio,2014
676.0,Toledo,77000,39,Ohio,2014
573.0,Youngstown,88000,39,Ohio,2014
1089.0,Broken Arrow,09050,40,Oklahoma,2014
1154.0,Edmond,23200,40,Oklahoma,2014
815.0,Lawton,41850,40,Oklahoma,2014
865.0,Norman,52500,40,Oklahoma,2014
831.0,Oklahoma City,55000,40,Oklahoma,2014
795.0,Tulsa,75000,40,Oklahoma,2014
1210.0,Beaverton,05350,41,Oregon,2014
1118.0,Bend,05800,41,Oregon,2014
1024.0,Eugene,23850,41,Oregon,2014
981.0,Gresham,31250,41,Oregon,2014
1229.0,Hillsboro,34100,41,Oregon,2014
896.0,Medford,47000,41,Oregon,2014
1195.0,Portland,59000,41,Oregon,2014
931.0,Salem,64900,41,Oregon,2014
890.0,Allentown,02000,42,Pennsylvania,2014
985.0,Bethlehem,06088,42,Pennsylvania,2014
681.0,Erie,24000,42,Pennsylvania,2014
921.0,Philadelphia,60000,42,Pennsylvania,2014
814.0,Pittsburgh,61000,42,Pennsylvania,2014
744.0,Reading,63624,42,Pennsylvania,2014
779.0,Scranton,69000,42,Pennsylvania,2014
1166.0,Cranston,19180,44,Rhode Island,2014
983.0,Pawtucket,54640,44,Rhode Island,2014
1030.0,Providence,59000,44,Rhode Island,2014
1210.0,Warwick,74300,44,Rhode Island,2014
1192.0,Charleston,13330,45,South Carolina,2014
875.0,Columbia,16000,45,South Carolina,2014
1581.0,Mount Pleasant town,48535,45,South Carolina,2014
945.0,North Charleston,50875,45,South Carolina,2014
868.0,Rock Hill,61405,45,South Carolina,2014
785.0,Rapid City,52980,46,South Dakota,2014
799.0,Sioux Falls,59020,46,South Dakota,2014
791.0,Chattanooga,14000,47,Tennessee,2014
909.0,Clarksville,15160,47,Tennessee,2014
1426.0,Franklin,27740,47,Tennessee,2014
830.0,Jackson,37640,47,Tennessee,2014
718.0,Johnson City,38320,47,Tennessee,2014
747.0,Knoxville,40000,47,Tennessee,2014
862.0,Memphis,48000,47,Tennessee,2014
962.0,Murfreesboro,51560,47,Tennessee,2014
965.0,Nashville-Davidson metropolitan government (balance),52006,47,Tennessee,2014
800.0,Abilene,01000,48,Texas,2014
1635.0,Allen,01924,48,Texas,2014
813.0,Amarillo,03000,48,Texas,2014
967.0,Arlington,04000,48,Texas,2014
1348.0,Atascocita CDP,04462,48,Texas,2014
1188.0,Austin,05000,48,Texas,2014
820.0,Baytown,06128,48,Texas,2014
726.0,Beaumont,07000,48,Texas,2014
670.0,Brownsville,10768,48,Texas,2014
832.0,Bryan,10912,48,Texas,2014
1158.0,Carrollton,13024,48,Texas,2014
968.0,College Station,15976,48,Texas,2014
911.0,Conroe,16432,48,Texas,2014
913.0,Corpus Christi,17000,48,Texas,2014
911.0,Dallas,19000,48,Texas,2014
989.0,Denton,19972,48,Texas,2014
729.0,Edinburg,22660,48,Texas,2014
774.0,El Paso,24000,48,Texas,2014
1818.0,Flower Mound town,26232,48,Texas,2014
997.0,Fort Worth,27000,48,Texas,2014
1799.0,Frisco,27684,48,Texas,2014
985.0,Garland,29000,48,Texas,2014
1048.0,Grand Prairie,30464,48,Texas,2014
650.0,Harlingen,32372,48,Texas,2014
910.0,Houston,35000,48,Texas,2014
964.0,Irving,37000,48,Texas,2014
917.0,Killeen,39148,48,Texas,2014
807.0,Laredo,41464,48,Texas,2014
1451.0,League City,41980,48,Texas,2014
1088.0,Lewisville,42508,48,Texas,2014
783.0,Longview,43888,48,Texas,2014
874.0,Lubbock,45000,48,Texas,2014
780.0,McAllen,45384,48,Texas,2014
1449.0,McKinney,45744,48,Texas,2014
1002.0,Mesquite,47892,48,Texas,2014
1125.0,Midland,48072,48,Texas,2014
754.0,Mission,48768,48,Texas,2014
1321.0,Missouri City,48804,48,Texas,2014
1047.0,New Braunfels,50820,48,Texas,2014
1092.0,North Richland Hills,52356,48,Texas,2014
954.0,Odessa,53388,48,Texas,2014
868.0,Pasadena,56000,48,Texas,2014
1478.0,Pearland,56348,48,Texas,2014
632.0,Pharr,57200,48,Texas,2014
1282.0,Plano,58016,48,Texas,2014
1264.0,Richardson,61796,48,Texas,2014
1245.0,Round Rock,63500,48,Texas,2014
728.0,San Angelo,64472,48,Texas,2014
887.0,San Antonio,65000,48,Texas,2014
1589.0,Sugar Land,70808,48,Texas,2014
855.0,Temple,72176,48,Texas,2014
1667.0,The Woodlands CDP,72656,48,Texas,2014
808.0,Tyler,74144,48,Texas,2014
797.0,Victoria,75428,48,Texas,2014
760.0,Waco,76000,48,Texas,2014
740.0,Wichita Falls,79000,48,Texas,2014
1096.0,Layton,43660,49,Utah,2014
941.0,Millcreek CDP,50150,49,Utah,2014
810.0,Ogden,55980,49,Utah,2014
996.0,Orem,57300,49,Utah,2014
792.0,Provo,62470,49,Utah,2014
881.0,St. George,65330,49,Utah,2014
897.0,Salt Lake City,67000,49,Utah,2014
1262.0,Sandy,67440,49,Utah,2014
1251.0,West Jordan,82950,49,Utah,2014
1053.0,West Valley City,83470,49,Utah,2014
1678.0,Alexandria,01000,51,Virginia,2014
1994.0,Arlington CDP,03000,51,Virginia,2014
1864.0,Centreville CDP,14440,51,Virginia,2014
1282.0,Chesapeake,16000,51,Virginia,2014
1649.0,Dale City CDP,21088,51,Virginia,2014
1086.0,Hampton,35000,51,Virginia,2014
810.0,Lynchburg,47672,51,Virginia,2014
980.0,Newport News,56000,51,Virginia,2014
1033.0,Norfolk,57000,51,Virginia,2014
1041.0,Portsmouth,64000,51,Virginia,2014
962.0,Richmond,67000,51,Virginia,2014
804.0,Roanoke,68000,51,Virginia,2014
1225.0,Suffolk,76432,51,Virginia,2014
1341.0,Virginia Beach,82000,51,Virginia,2014
1196.0,Auburn,03180,53,Washington,2014
1717.0,Bellevue,05210,53,Washington,2014
936.0,Bellingham,05280,53,Washington,2014
1099.0,Everett,22640,53,Washington,2014
1152.0,Federal Way,23515,53,Washington,2014
886.0,Kennewick,35275,53,Washington,2014
1228.0,Kent,35415,53,Washington,2014
1721.0,Kirkland,35940,53,Washington,2014
1281.0,Marysville,43955,53,Washington,2014
1010.0,Pasco,53545,53,Washington,2014
1348.0,Renton,57745,53,Washington,2014
1397.0,Seattle,63000,53,Washington,2014
882.0,Spokane,67000,53,Washington,2014
872.0,Spokane Valley,67167,53,Washington,2014
1100.0,Tacoma,70000,53,Washington,2014
994.0,Vancouver,74060,53,Washington,2014
808.0,Yakima,80010,53,Washington,2014
854.0,Appleton,02375,55,Wisconsin,2014
821.0,Eau Claire,22300,55,Wisconsin,2014
758.0,Green Bay,31000,55,Wisconsin,2014
957.0,Kenosha,39225,55,Wisconsin,2014
1087.0,Madison,48000,55,Wisconsin,2014
856.0,Milwaukee,53000,55,Wisconsin,2014
789.0,Oshkosh,60500,55,Wisconsin,2014
814.0,Racine,66000,55,Wisconsin,2014
1067.0,Waukesha,84250,55,Wisconsin,2014
577.0,Bayamón zona urbana,06593,72,Puerto Rico,2014
518.0,Caguas zona urbana,10334,72,Puerto Rico,2014
710.0,Carolina zona urbana,14290,72,Puerto Rico,2014
907.0,Guaynabo zona urbana,32522,72,Puerto Rico,2014
266.0,Mayagüez zona urbana,52431,72,Puerto Rico,2014
367.0,Ponce zona urbana,63820,72,Puerto Rico,2014
514.0,San Juan zona urbana,76770,72,Puerto Rico,2014
752.0,Birmingham,07000,01,Alabama,2015
736.0,Dothan,21184,01,Alabama,2015
1185.0,Hoover,35896,01,Alabama,2015
785.0,Huntsville,37000,01,Alabama,2015
782.0,Mobile,50000,01,Alabama,2015
831.0,Montgomery,51000,01,Alabama,2015
857.0,Tuscaloosa,77256,01,Alabama,2015
1412.0,Anchorage municipality,03000,02,Alaska,2015
1087.0,Avondale,04720,04,Arizona,2015
1022.0,Casas Adobes CDP,10670,04,Arizona,2015
1237.0,Chandler,12000,04,Arizona,2015
1155.0,Flagstaff,23620,04,Arizona,2015
1443.0,Gilbert town,27400,04,Arizona,2015
952.0,Glendale,27820,04,Arizona,2015
1280.0,Goodyear,28380,04,Arizona,2015
918.0,Mesa,46000,04,Arizona,2015
1143.0,Peoria,54050,04,Arizona,2015
993.0,Phoenix,55000,04,Arizona,2015
1105.0,San Tan Valley CDP,64210,04,Arizona,2015
1237.0,Scottsdale,65000,04,Arizona,2015
1121.0,Surprise,71510,04,Arizona,2015
988.0,Tempe,73000,04,Arizona,2015
791.0,Tucson,77000,04,Arizona,2015
884.0,Yuma,85540,04,Arizona,2015
747.0,Fayetteville,23290,05,Arkansas,2015
684.0,Fort Smith,24550,05,Arkansas,2015
747.0,Jonesboro,35710,05,Arkansas,2015
882.0,Little Rock,41000,05,Arkansas,2015
830.0,North Little Rock,50450,05,Arkansas,2015
815.0,Springdale,66080,05,Arkansas,2015
1742.0,Alameda,00562,06,California,2015
1263.0,Alhambra,00884,06,California,2015
1474.0,Anaheim,02000,06,California,2015
